Date,Batch,Sector,Region,AvRating,Tier,Recovery,Spread6M,Spread1Y,Spread2Y,Spread3Y,Spread4Y,Spread5Y,Spread7Y,Spread10Y,Spread15Y,Spread20Y,Spread30Y
44320,EOD_V2,Healthcare,Europe,AA,SNRFOR,0.4,0.00055369905556406,0.000662224958784542,0.00102001108859149,0.00144690999937169,0.00192930531464797,0.00242509293618751,0.00326734236607283,0.00409268446980041,0.00453948489664458,0.00475265105339072,0.00498392526412795
44320,EOD_V2,Utilities,Oceania,AAA,SNRFOR,0.4,0.000306864730543473,0.000329821314866856,0.000560248017632392,0.00081302873178316,0.00111913974521293,0.00145929425234326,0.00197073304654111,0.00235226554941607,0.00262232868541985,0.00271667226065745,0.00285896562847106
44320,EOD_V2,Government,Middle East,AA,SNRFOR,0.25,0.00146939599750131,0.00172004831345721,0.00220912157387849,0.00271560762207878,0.00340734986127465,0.00413370180045648,0.00543410392040641,0.0065900933350649,0.00735703002248256,0.00774458294275532,0.00814486255515443
44320,EOD_V2,Technology,Oceania,CCC,SNRFOR,0.4,0.0313609471177962,0.0349643003673917,0.0441009975448044,0.0524976327286429,0.0589470125991673,0.0606689981668853,0.0604311248915723,0.0576004522871029,0.0570243600901518,0.0562107804418964,0.0553237368080847
44320,EOD_V2,Telecommunications Services,North America,BBB,SNRFOR,0.4,0.00128202977351926,0.00162479869028314,0.00259364828390895,0.00380387346940051,0.00508772738713573,0.00658352431396656,0.00883076145371442,0.0107364470624233,0.0115761464389828,0.0120908147004729,0.0124617825636207
44320,EOD_V2,Consumer Services,Middle East,BB,SNRFOR,0.25,0.0100125658670458,0.012331187988117,0.0161471266036716,0.0197752389899563,0.0236723248144376,0.0274049718696821,0.0327328098063538,0.0352035445944239,0.0369519681791205,0.0377244436946029,0.038344942494058
44320,EOD_V2,Healthcare,Europe,BBB,SNRFOR,0.4,0.0012461913354317,0.00151210566861212,0.00234468973784121,0.00341521195263398,0.00453555139964565,0.00562966838588687,0.0073877444689313,0.00893859328562179,0.00964865894939989,0.0100206720291492,0.0103578116939366
44320,EOD_V2,Telecommunications Services,Asia ex-Japan,AAA,SNRFOR,0.4,0.000255127558195971,0.000271324314845678,0.000476335955444207,0.000712081614835816,0.000979853345985188,0.00131850299007083,0.00198431183324301,0.00262703222532788,0.0029890557119982,0.00311836698085241,0.00329513148533606
44320,EOD_V2,Utilities,Asia ex-Japan,B,SNRFOR,0.4,0.00962840786698898,0.0106945622532087,0.0156324200763696,0.0194965142585331,0.0232384122254359,0.0271104503755234,0.0324333649047356,0.0354463823673641,0.0360494971464917,0.0361750442822514,0.0364683102256662
44320,EOD_V2,Consumer Goods,Europe,BBB,SNRFOR,0.4,0.00130177313590821,0.00163037583392998,0.00251522528478251,0.00353829341987371,0.00468744522670312,0.00586505356581763,0.00792041936573556,0.00954685207327773,0.0103255828515243,0.0107108450136996,0.0110632712931816
44320,EOD_V2,Government,North America,CCC,SNRFOR,0.4,0.024833081998177,0.0274314402229718,0.0342609837684456,0.0417134119967307,0.0483279688632305,0.0523744747335524,0.0556098830570061,0.0563606213419993,0.0582350207274348,0.058443702789625,0.0583144670878716
44320,EOD_V2,Consumer Goods,Japan,AA,SNRFOR,0.35,0.000395758509041565,0.000459100456239627,0.000742308626650113,0.00100471615062034,0.00139552979190377,0.00178631784582005,0.00234213851494127,0.00271096135941771,0.00289370359215779,0.00298521002029903,0.00311004549862578
44320,EOD_V2,Corporates,Japan,B,SNRFOR,0.35,0.00560105232989683,0.00686666575571662,0.0105776717413511,0.0134777386054745,0.016992661092883,0.0198672674453487,0.0224043220089294,0.0225975382884524,0.0225246597888984,0.0225241661477548,0.0226104294896763
44320,EOD_V2,Corporates,Japan,BBB,SNRFOR,0.35,0.000925459134512185,0.00108791097536993,0.00177109375340571,0.00246497734878987,0.00342409167102546,0.00432195868821862,0.00544459453002856,0.00606980436084932,0.00632462909346101,0.00648410993297477,0.00668556732832434
44320,EOD_V2,Consumer Goods,Asia ex-Japan,AAA,SNRFOR,0.4,0.000250004156497044,0.000259342864922462,0.000454774442390009,0.000681305564789582,0.000952428213714642,0.00129093473051157,0.00196049849788957,0.00253993098121638,0.00290045652849896,0.00302023927046703,0.00317311799402213
44320,EOD_V2,Financials,Middle East,AA,SNRFOR,0.25,0.00245776357870278,0.00286603039248153,0.00359603756727683,0.00425987529896346,0.00507561915100541,0.00597333297216978,0.00737988218997562,0.00846940698975919,0.00924751825302554,0.00961881827274826,0.0100100514681525
44320,EOD_V2,Healthcare,Japan,BB,SNRFOR,0.35,0.00252352494889208,0.00286400286937806,0.00453600803711398,0.00617971210660622,0.00814140191884779,0.00970655103731692,0.0111956893064981,0.0117146231196669,0.0118775083919202,0.0119688055440599,0.0121651414017879
44320,EOD_V2,Basic Materials,Middle East,BB,SNRFOR,0.25,0.0120076299930791,0.0142463866586816,0.018063948700611,0.0216186612261835,0.025478068137295,0.0289454469176681,0.0333824149006392,0.0353186359428586,0.0367219788943948,0.0374825972368908,0.0379531146416295
44320,EOD_V2,Financials,,AA,SNRFOR,0.4,0.000916667316971527,0.00109370698469891,0.00163002342964496,0.00216289421251861,0.002766249049355,0.00342880393233634,0.0044846451593477,0.00536735272839328,0.00589657733930925,0.00613882167840987,0.00642133858311385
44320,EOD_V2,Basic Materials,Japan,A,SNRFOR,0.35,0.000621016563963727,0.00073269724352057,0.001161552782848,0.00162051012193282,0.00225414197674299,0.0028452551710852,0.00359290359132573,0.00406226496011438,0.0042793460110457,0.00444559915769524,0.00461900459733604
44320,EOD_V2,Technology,Eastern Europe,B,SNRFOR,0.25,0.0170494158618735,0.0217875008525837,0.0266829098652778,0.0313516817019873,0.0346973356069476,0.0381899311423049,0.0426187500558345,0.0434443005485803,0.0435565568788916,0.0433395757747157,0.0431103012111537
44320,EOD_V2,Industrials,Japan,BBB,SNRFOR,0.35,0.00107067628775368,0.0012741656201866,0.00205893208013002,0.00281911637174897,0.00385752479132467,0.00483005687261786,0.00601424289285912,0.00670758542726464,0.00704103510121725,0.00722335594552646,0.00746347463136575
44320,EOD_V2,Industrials,Latin America,AA,SNRFOR,0.25,0.00228446224430014,0.00269465999911826,0.00346491376387393,0.0042465769674123,0.00515106339826669,0.00609853641417064,0.00741313921921833,0.00876503040510596,0.00954778006788352,0.00993402674243859,0.0104326811974999
44320,EOD_V2,Telecommunications Services,Oceania,B,SNRFOR,0.4,0.00896867989648983,0.0112890916963635,0.0174523993105404,0.0226077194243036,0.0266483612834209,0.0301348858991188,0.0338079218840135,0.0354112619537772,0.0352584768729566,0.0351553114105165,0.0350851150112792
44320,EOD_V2,Telecommunications Services,Asia ex-Japan,B,SNRFOR,0.4,0.00847320118784821,0.00996694290722315,0.0152352216461092,0.0196557053184219,0.0233076998252991,0.0271711677126991,0.0329963782979986,0.0367898849586066,0.0373934668602542,0.0375481069283027,0.0377605383246099
44320,EOD_V2,Consumer Services,,AAA,SNRFOR,0.4,0.000207344722397247,0.000244458016321615,0.000433768364027284,0.000674092409193312,0.000972973323340218,0.00133999231756155,0.0020377061987465,0.00259256911614922,0.00307648291330303,0.00330359334821927,0.00353177626294979
44320,EOD_V2,Consumer Services,Japan,A,SNRFOR,0.35,0.000517833015516413,0.000634215334864795,0.00103833838050041,0.00148257716794656,0.00209496014809664,0.00269662403446089,0.00353761188025825,0.00407394198095041,0.00433886971458361,0.00450343216222968,0.0047082606286682
44320,EOD_V2,Energy,Asia ex-Japan,CCC,SNRFOR,0.4,0.0470603066172004,0.0461688374509948,0.0570222757737759,0.0654183855470911,0.0716536432243049,0.0743661380377408,0.0774426961985443,0.0777879267760243,0.0783988533486831,0.0779046127822722,0.0775335862894819
44320,EOD_V2,Technology,,CCC,SNRFOR,0.4,0.0325473321365229,0.0369265524335888,0.0431966553039184,0.0508723208801502,0.0568716257392039,0.0598277693985974,0.0614020837526429,0.0603518983186072,0.0610051792749932,0.0608557381061509,0.0604328313730977
44320,EOD_V2,Utilities,Latin America,AAA,SNRFOR,0.25,0.000924222411897123,0.000982261892953126,0.00130567542030703,0.00168263437841258,0.00212503520464054,0.0026392277967064,0.00340223920747463,0.00410484018572161,0.00463410012338639,0.00487141285402543,0.00522214947164853
44320,EOD_V2,Government,Eastern Europe,CCC,SNRFOR,0.25,0.0553294238773158,0.0587127578834865,0.0634501303265581,0.0685879533072145,0.0725194563441821,0.073958602230346,0.0750989685265809,0.0742257312630183,0.0755299627628836,0.0747640152493417,0.0741261093908803
44320,EOD_V2,Basic Materials,North America,A,SNRFOR,0.4,0.00087589058993673,0.00108549300320682,0.0016856868714767,0.00248673586632034,0.00339727783900758,0.00442303232621566,0.00591987150943956,0.00712333457305966,0.00780991620430768,0.00826292099266201,0.00856675363183965
44320,EOD_V2,Corporates,Asia ex-Japan,AA,SNRFOR,0.4,0.00080654038193265,0.000882008844155063,0.00137766128644459,0.00186220146642662,0.00242135844460891,0.00307549510654831,0.00420618551169363,0.00522253866477617,0.00568985077752986,0.0058697833575895,0.00611738233120276
44320,EOD_V2,Corporates with Financials,Eastern Europe,BB,SNRFOR,0.25,0.0112705114768727,0.0134966367325259,0.0173040070516323,0.0206387476318641,0.0233123249513176,0.0262801203098733,0.0301602908440648,0.0317089211474318,0.032926598319266,0.0327478024278658,0.0328162055863945
44320,EOD_V2,Utilities,Oceania,AA,SNRFOR,0.4,0.000731739549344848,0.000835578410898383,0.00132386052410719,0.00178816858476173,0.00236658330213082,0.00295197158291465,0.00376128102498333,0.00441066815038629,0.00469915307860331,0.00482222352642992,0.00500777986516749
44320,EOD_V2,,Middle East,AA,SNRFOR,0.25,0.00205667580366914,0.00237397676883194,0.00298171220495672,0.00357195132725727,0.00433347531731311,0.00514796911338972,0.00650246654841476,0.00762725143464693,0.00839582341801529,0.00876620496281766,0.00916678657681235
44320,EOD_V2,Consumer Services,Asia ex-Japan,AAA,SNRFOR,0.4,0.000242039150042384,0.000262670377962922,0.000466212450761748,0.000707367221693277,0.00100006692837208,0.00136853026571238,0.0020965720988883,0.00272777230421642,0.00314638649366157,0.00330083693475232,0.00349776058239484
44320,EOD_V2,Technology,Europe,BBB,SNRFOR,0.4,0.00134620877948129,0.00176156990930294,0.00258471061631563,0.00361793191482878,0.00475963266293665,0.00584886778600906,0.00770573618104901,0.00907100023292775,0.00970345812876097,0.0101213726019964,0.0104848761238888
44320,EOD_V2,Government,Japan,BB,SNRFOR,0.35,0.00249466998442319,0.00293226083472724,0.00446676842606168,0.0057995850065669,0.00762934849054492,0.00907923834534298,0.0107408181023034,0.0113801972768878,0.0117475171915108,0.0119375444163604,0.0122967550329352
44320,EOD_V2,Industrials,Latin America,CCC,SNRFOR,0.25,0.0981116243479659,0.106442795712699,0.112198625193349,0.120044310405778,0.125347393967588,0.125867412622676,0.122612554467685,0.120172372936168,0.120434159591112,0.119863708607817,0.119499173385985
44320,EOD_V2,Utilities,Japan,BB,SNRFOR,0.35,0.00305686335135354,0.00346574711531387,0.00522707360742272,0.00663063040103402,0.00862582891523884,0.0103003129440474,0.0119141755042801,0.0123768021692068,0.0125650782675359,0.0126675690095721,0.0129962762489524
44320,EOD_V2,Consumer Services,Latin America,BB,SNRFOR,0.25,0.0122553940115821,0.0150902059875272,0.0192615931842287,0.0235425075230591,0.0275718100567522,0.031158922714788,0.0353794186963902,0.0379099104430236,0.0392421462576772,0.0399388359768491,0.0407268457785164
44320,EOD_V2,Financials,Asia ex-Japan,BBB,SNRFOR,0.4,0.00212385004726405,0.00237387356371448,0.00369002774336062,0.00502104075369538,0.00638599078840558,0.00784524459167386,0.0102310965332474,0.0120853796100235,0.0127875146892082,0.0130811731526505,0.0134428236960832
44320,EOD_V2,Consumer Services,North America,CCC,SNRFOR,0.4,0.0250487308149683,0.0289410835596246,0.0375266451689526,0.0466322901388755,0.054433443844814,0.0599041995976698,0.0641774418013175,0.0647190906750005,0.0667146159668225,0.0668749292133711,0.0666976572648536
44320,EOD_V2,Energy,Latin America,B,SNRFOR,0.25,0.0429983976593348,0.0507720100853629,0.0576456626404764,0.0640339828409884,0.0677050136282446,0.0710390377812465,0.0742756677554878,0.0755755873778297,0.0758279654357771,0.0759377234250575,0.076213436584109
44320,EOD_V2,Consumer Goods,Oceania,AA,SNRFOR,0.4,0.000631013048078058,0.000744502201203958,0.00123235420573101,0.00172707444215531,0.00230890226196091,0.00289830857739203,0.00379111481354711,0.00446398708413926,0.00475965507472238,0.0048759149306173,0.00500430089111404
44320,EOD_V2,Financials,Oceania,CCC,SNRFOR,0.4,0.0454096147204011,0.0489094822972179,0.0619585045361988,0.0708093511679561,0.0766782986296718,0.0778160309383796,0.075536061530945,0.0717433572764455,0.0710636562229341,0.0699808835129558,0.069120539607131
44320,EOD_V2,Financials,Middle East,B,SNRFOR,0.25,0.034229665135165,0.0414631917653435,0.0485936097357296,0.0534525398666784,0.0571955694446269,0.0611180623459794,0.0653743145722028,0.0659225397260746,0.066665380757118,0.0669393601499889,0.0670829948654177
44320,EOD_V2,Corporates with Financials,North America,AA,SNRFOR,0.4,0.000742589551273435,0.000901470225459208,0.00136349306239112,0.00189187004896259,0.00250205205059491,0.00323383071562536,0.00429972896229846,0.00518561739793689,0.00572602812695217,0.00601725866068333,0.00628225654599395
44320,EOD_V2,,Japan,B,SNRFOR,0.35,0.00613066974965658,0.00751031568489434,0.0111844185934751,0.0139418534950853,0.0172255442621094,0.0198725156630696,0.0222149012737098,0.0223618289436303,0.0222784993397239,0.0222925196061272,0.0224083451010383
44320,EOD_V2,Utilities,Eastern Europe,AA,SNRFOR,0.25,0.00137269769964703,0.00156264696095376,0.00205965480184527,0.00252553227933692,0.00310186222831771,0.00380178294267985,0.0049030103670997,0.00582582505883163,0.00633859218416104,0.00646351643024773,0.00669286697108124
44320,EOD_V2,Healthcare,Japan,CCC,SNRFOR,0.35,0.0170945588949862,0.0176096329671132,0.0231822142127344,0.02819677444526,0.0336215332389921,0.0357442543935506,0.0355904271615905,0.0338918363600106,0.0336361302686758,0.0329931139858052,0.0323562957241282
44320,EOD_V2,Basic Materials,Eastern Europe,B,SNRFOR,0.25,0.0191417904648565,0.0235968849060968,0.0297513130573974,0.034757372997219,0.0385375601754304,0.0426923901409075,0.0474203357157913,0.0487503156468466,0.0492818510520322,0.0491607766177249,0.0489550400657369
44320,EOD_V2,Corporates with Financials,Middle East,B,SNRFOR,0.25,0.0294078296817648,0.0358649131678071,0.0433445541983531,0.0490646789960837,0.0540514531067034,0.058824760484221,0.0644083796699264,0.0653967467486976,0.0664230429279265,0.0667927396457061,0.0669661088044831
44320,EOD_V2,Utilities,Europe,AA,SNRFOR,0.4,0.000670722058468808,0.000801380738486293,0.00117550245080697,0.00155206827129835,0.00204380346296926,0.00257377182308419,0.00347831861632678,0.00432271307379297,0.00480092793426921,0.00502875721181515,0.00533206862989078
44320,EOD_V2,Financials,Japan,BBB,SNRFOR,0.35,0.00140993098483383,0.00165875222413984,0.0025496619867027,0.00336966653985812,0.00443040391386587,0.00537953452792156,0.00644830560376772,0.0069628964448986,0.00720677936979578,0.00736785906028317,0.00760457701868904
44320,EOD_V2,Industrials,Middle East,AA,SNRFOR,0.25,0.00186638225935073,0.0022015530969152,0.00290368108457339,0.00356327195658679,0.004417868141968,0.00536126647207716,0.00688200387698201,0.00816013536898549,0.00903780611448289,0.00943313647875001,0.00982689508065777
44320,EOD_V2,Healthcare,Latin America,B,SNRFOR,0.25,0.0253388050571002,0.0297831042135444,0.0362181219576548,0.0431899498201642,0.0476366340820382,0.0513552929593202,0.0542395551371444,0.0562754568574883,0.0565117612383904,0.0567639304577839,0.0569903327012276
44320,EOD_V2,Technology,North America,B,SNRFOR,0.4,0.00803961258993095,0.0106503440214561,0.0149926932651259,0.0197858625630399,0.0239932658660295,0.0281633261890908,0.0328973086724433,0.0345243082896379,0.0352457829806072,0.0358439537099553,0.0360467112810616
44320,EOD_V2,Corporates,North America,B,SNRFOR,0.4,0.00826083436677111,0.0106968808213353,0.0157697357813207,0.0210049416173716,0.0257045527168569,0.0306602478076975,0.0362764770934632,0.0388050322863469,0.0400915225543719,0.0407644088104358,0.0410608925714398
44320,EOD_V2,Industrials,Latin America,BB,SNRFOR,0.25,0.015216100873673,0.0181081857512847,0.0226636023176455,0.0269391432798126,0.0308631243710956,0.0342362139617078,0.0376347956298123,0.0399527726788248,0.041291500526044,0.0418526863370292,0.042587471235668
44320,EOD_V2,Telecommunications Services,Eastern Europe,AAA,SNRFOR,0.25,0.000506591016347752,0.000574980756412743,0.00084978567939395,0.00115894850073421,0.00147181234881214,0.00188402052724254,0.00262129125836547,0.00325385233387651,0.00369584568318094,0.00380359149215122,0.00396432842457358
44320,EOD_V2,Utilities,Latin America,AA,SNRFOR,0.25,0.00220386727108748,0.00248835062260495,0.00308536430343563,0.00370112063863659,0.00449413134847023,0.00533922240603499,0.00649402179349459,0.00769033786558999,0.00829470193599094,0.00863085509024442,0.00911702182885725
44320,EOD_V2,Government,Oceania,A,SNRFOR,0.4,0.000807075576831814,0.000964240289929656,0.00154334253596869,0.00222213122516712,0.00299045375040056,0.00370082052202229,0.00478482329926174,0.00567346389879121,0.00607782676570778,0.00628154855453457,0.00651586940928566
44320,EOD_V2,Utilities,Eastern Europe,A,SNRFOR,0.25,0.00185522128907367,0.00213129426064632,0.00281021098912636,0.00358859477062138,0.00443344134225812,0.00541147672620643,0.00691926138365685,0.00813968158229624,0.00874724851028841,0.0089111738607766,0.00918270515709887
44320,EOD_V2,,Oceania,A,SNRFOR,0.4,0.00109940620780998,0.00131591026105758,0.00211399384854916,0.00300694247641347,0.00394106233707155,0.00482422530706227,0.00603192102718645,0.00692299012720748,0.00729559453658048,0.00747522795059789,0.00767829463413429
44320,EOD_V2,,,AA,SNRFOR,0.4,0.000764671483458172,0.000907030350158203,0.00136286593409052,0.00183884543636316,0.00240195898696062,0.00302035640590611,0.00405106317289502,0.00495536708184047,0.00547476383460658,0.00571625298253923,0.0059914979020535
44320,EOD_V2,,,CCC,SNRFOR,0.4,0.037794988785398,0.0416208718628347,0.0498711223308784,0.05759137802922,0.0635106775019112,0.0665285100670869,0.0682373878191931,0.0681005541555376,0.0693136507250847,0.0691419137633735,0.0689000052022378
44320,EOD_V2,Corporates,Oceania,AAA,SNRFOR,0.4,0.000348849239378771,0.000392015432780216,0.000674371005999434,0.0009964116484478,0.00134924053887505,0.00173987237602521,0.00234636840623494,0.00277158409834588,0.00311653218252501,0.00324574561088402,0.00341218466876042
44320,EOD_V2,,Eastern Europe,A,SNRFOR,0.25,0.00198103447515758,0.00234327901343852,0.00307124818641371,0.00393659104601535,0.00478426617110396,0.00571886514463787,0.00726479575461257,0.00851389913087909,0.00921848610290326,0.00941240530132932,0.00969287729471245
44320,EOD_V2,Financials,Latin America,A,SNRFOR,0.25,0.00406577859564485,0.00478420553376515,0.00585419193296089,0.00721038551803143,0.00845342864908969,0.0096661826747014,0.0112171108569412,0.0127072229460626,0.0134800103155681,0.0139493004820492,0.0145442618217432
44320,EOD_V2,Industrials,Eastern Europe,AAA,SNRFOR,0.25,0.000596711172028107,0.000667991478273022,0.000978912028388063,0.00131759574236534,0.00168121646203123,0.00214673840267768,0.00293377739074931,0.00354501334424931,0.00408023574045664,0.0041994229554238,0.00438007484695976
44320,EOD_V2,Energy,,B,SNRFOR,0.4,0.015993864207087,0.0194212864396532,0.0257212918296308,0.0314567333648169,0.0357240438496078,0.0400468342716729,0.0452158297802738,0.0473434327122272,0.0484649612648884,0.0488758806583257,0.0491770434984838
44320,EOD_V2,Technology,Asia ex-Japan,AA,SNRFOR,0.4,0.000616501305943123,0.00070992367646777,0.00110433475807863,0.00153224767656106,0.00204523934434286,0.00260363833453633,0.00363423362283283,0.0045093613817735,0.00486419896911976,0.00504868025630742,0.00525377727018243
44320,EOD_V2,Healthcare,Eastern Europe,B,SNRFOR,0.25,0.0157827525699387,0.0187152602439689,0.0242032675423992,0.0295640368670929,0.0330259742706746,0.0367031328066769,0.0408469637047093,0.0425920609019349,0.043035337257154,0.042727387817803,0.042465874024112
44320,EOD_V2,Corporates with Financials,North America,BBB,SNRFOR,0.4,0.00148708462031462,0.00184640268092438,0.00284932617460544,0.00411687969444483,0.00550200329750923,0.00706844156351512,0.00932515873334449,0.0110069539856602,0.011912610183311,0.012453492845309,0.0128399282386417
44320,EOD_V2,Industrials,Europe,AA,SNRFOR,0.4,0.000695250291799216,0.000867852420018664,0.00132022173022846,0.00178109029040834,0.00234297153103834,0.00294036818045758,0.00397122530588306,0.00492781036281872,0.00552862519326569,0.00579080629759268,0.00610407574059733
44320,EOD_V2,Government,North America,BB,SNRFOR,0.4,0.00351851043432162,0.00434340898779162,0.00647849726081951,0.00888274666495549,0.0114630919684491,0.0140364426283642,0.0175173409052766,0.0196721090470191,0.0210596339388003,0.0217496288202447,0.0223317678189414
44320,EOD_V2,,Asia ex-Japan,A,SNRFOR,0.4,0.0010621157416817,0.00118145379416771,0.00185557433834106,0.00260898347648373,0.00342402514267293,0.00431045830253064,0.00587555281190087,0.00726404391118449,0.00782663234483084,0.00807372858847342,0.00838579454186962
44320,EOD_V2,Corporates,Europe,B,SNRFOR,0.4,0.00843025334995585,0.011042083711415,0.0160149951075262,0.0204809144131068,0.0245230059147832,0.0282307967121613,0.0333975832274586,0.0361345130237745,0.0373261785216981,0.0378238736647306,0.0382346552961848
44320,EOD_V2,Corporates with Financials,Oceania,CCC,SNRFOR,0.4,0.035694955323608,0.038794813897173,0.0506377202833541,0.0598247668365765,0.0664144444492322,0.0687846911067633,0.0682117846349329,0.0655951498020059,0.0658480829167676,0.0649984913671743,0.0643418557121098
44320,EOD_V2,Government,Europe,AA,SNRFOR,0.4,0.000547367819287405,0.000678033343219888,0.00100436898579128,0.00135729899064621,0.00180688984250335,0.00226664469844208,0.00313514635330913,0.00397978650311589,0.00450013538681331,0.00475407531087586,0.00506059700158952
44320,EOD_V2,Basic Materials,Middle East,A,SNRFOR,0.25,0.00243644357931291,0.00289067249604395,0.00376554461277943,0.00483485712594137,0.00606841428152032,0.00733070710120958,0.00930241346797649,0.0108251716387482,0.0117187452537494,0.0122807738322534,0.0126838428438178
44320,EOD_V2,,Europe,AA,SNRFOR,0.4,0.000718821358840975,0.000885918574245302,0.00130885015484992,0.0017461175301369,0.0022704215323626,0.00281742496801877,0.0037773663420119,0.00464961202688977,0.00517889027688121,0.00542601920548986,0.00572722507974063
44320,EOD_V2,Financials,Latin America,BB,SNRFOR,0.25,0.0200373101374262,0.0235676186626435,0.0280651514835723,0.0322091612278628,0.0355081381654104,0.03825893007289,0.0406132433306016,0.0419014368450515,0.0427533613563066,0.0431782902298651,0.0438490017427518
44320,EOD_V2,Energy,Japan,BBB,SNRFOR,0.35,0.00144700787461646,0.00165988051690584,0.00253451758764118,0.00339476527871915,0.00450465874791294,0.00549304985431274,0.00676708342099366,0.00743556212487558,0.00771991552061767,0.00787789452181477,0.00813405288595621
44320,EOD_V2,Consumer Services,Europe,A,SNRFOR,0.4,0.000756804663885006,0.000986367931460589,0.00153052362420482,0.00221146794671282,0.00299210523576486,0.00381214858414383,0.00528744429189739,0.00655614633114372,0.0072650490659495,0.00763764161273075,0.00802446690289924
44320,EOD_V2,Basic Materials,Middle East,CCC,SNRFOR,0.25,0.0848285621859332,0.0903364825913853,0.0952376677050619,0.100976530041844,0.107053417922547,0.108716608231188,0.108561192129321,0.105747629258486,0.106318246231016,0.106016943682105,0.105493935502064
44320,EOD_V2,Corporates with Financials,Middle East,AAA,SNRFOR,0.25,0.00101964860404439,0.00111295439515574,0.00150183163098812,0.00193791480058428,0.00243017514752421,0.00301601816797494,0.00401792191083342,0.00469786498874225,0.00541445004921167,0.00572295832579558,0.0060581329537614
44320,EOD_V2,Basic Materials,Latin America,AAA,SNRFOR,0.25,0.000925358736848179,0.00102406601251914,0.00139382368012959,0.00184424786539393,0.0023423043422774,0.00289825479446453,0.00372431727427232,0.00444814979279898,0.00501977509107936,0.00531108494112087,0.0056367364110577
44320,EOD_V2,Consumer Services,Europe,BB,SNRFOR,0.4,0.00372983426221925,0.00486265113664083,0.00734642173340525,0.00989476858359068,0.0125764836122333,0.0150733936684274,0.0189563292679679,0.0212581734377843,0.022608990250787,0.0231839387532748,0.0237942884079639
44320,EOD_V2,Consumer Services,Japan,AA,SNRFOR,0.35,0.000383149845675885,0.000464991589319414,0.000760974302899812,0.00104313232678336,0.00146528209857736,0.00189358121272544,0.002504560395285,0.00291151883595845,0.00313925401169852,0.00326275291494485,0.00342866251737657
44320,EOD_V2,Energy,North America,AAA,SNRFOR,0.4,0.000380274512048699,0.000425106381938176,0.000677179082666462,0.00100348060411032,0.00136595453729571,0.00181932866080639,0.00258479368511537,0.00317969352751331,0.00369403148674551,0.00391050346954369,0.00414258439700091
44320,EOD_V2,Industrials,Europe,BB,SNRFOR,0.4,0.00463091849105307,0.00583510025954225,0.00864379683018381,0.0113194932493066,0.0140690071744384,0.0165438564440673,0.0201089356171254,0.0223388888705641,0.0237302582484293,0.0242267940417145,0.0248127602856426
44320,EOD_V2,Utilities,,BB,SNRFOR,0.4,0.00484694309185904,0.00572960743948984,0.00819745025116824,0.010623479016517,0.0132763992900307,0.0159115777138624,0.0192091660565712,0.0211805521653267,0.0222522315304508,0.0227379543772642,0.0233015470709525
44320,EOD_V2,Financials,Latin America,B,SNRFOR,0.25,0.0418967272445459,0.050715352180392,0.0579596830220833,0.0636084699255905,0.0667145576919893,0.0697460809609213,0.0713894725306033,0.0716890711327055,0.071664162916626,0.0717592150800699,0.0719930016766802
44320,EOD_V2,Utilities,Asia ex-Japan,A,SNRFOR,0.4,0.000934320799602591,0.00100578399430397,0.0015751866378232,0.00220473339081263,0.00295085918505027,0.00378558030204152,0.00523106536349977,0.00655408232245054,0.00705917106344501,0.00728612045758919,0.00760599513044322
44320,EOD_V2,Telecommunications Services,Asia ex-Japan,CCC,SNRFOR,0.4,0.0275008136135358,0.0282635727347913,0.037453866294132,0.0449087746227649,0.0507685390091776,0.0543887861069056,0.0588609792344201,0.061114244107581,0.0618308639516367,0.0614538526461337,0.0611851465199551
44320,EOD_V2,Industrials,Eastern Europe,A,SNRFOR,0.25,0.00192306639661842,0.00230801826358054,0.0031559479461334,0.00411742848712403,0.00508137732446432,0.00618058612684761,0.00789663045049029,0.00927529450123557,0.0100667047897856,0.0102581101508557,0.0105154570921025
44320,EOD_V2,Healthcare,Europe,CCC,SNRFOR,0.4,0.0252067195696795,0.0275180424730505,0.0344020691638352,0.0421278275294511,0.0479568882673444,0.0505206093211172,0.0526868085153244,0.0533867765161165,0.0546068921082691,0.0544610626907142,0.0541772843283254
44320,EOD_V2,,Oceania,B,SNRFOR,0.4,0.00985988996380444,0.0123152286434483,0.0188141186615138,0.0242350507938135,0.0287509796635152,0.032471456318985,0.036114203072244,0.0370673415707267,0.0370865334407433,0.0370260604928669,0.0369637719999315
44320,EOD_V2,Consumer Services,Eastern Europe,CCC,SNRFOR,0.25,0.0558131576174128,0.0619176827258615,0.0694450886891198,0.0766359557577119,0.0817269165617786,0.08472955222741,0.0869442692503522,0.0856328574042669,0.0870318895267707,0.0862190544102553,0.085524668292024
44320,EOD_V2,Energy,Oceania,BBB,SNRFOR,0.4,0.00230716285130404,0.00269155553652189,0.00420558923894202,0.0058272754910998,0.00743742909542399,0.00888712399032399,0.0109053878663005,0.0121740716514057,0.0126346208686168,0.0128140884750357,0.0130478935598367
44320,EOD_V2,Healthcare,Eastern Europe,A,SNRFOR,0.25,0.00153153546449848,0.0017612202947387,0.00243844658838887,0.00334505504305632,0.00418456330051053,0.005098693769221,0.00650016505637337,0.0077064784479842,0.00827119528513013,0.00842167639183159,0.00858708787962212
