0, 440355, -0.0350484
0, 0, 0.0302279
0, 0, 0.0180984
45955.3, 0, 0.00858664
0, 141775, -0.0152612
100087, 0, 0.0016475
79139.2, 0, 5.58152e-05
93782, 0, -4.2902e-05
0, 124311, -0.0179929
0, 119506, -0.0218206
0, 0, 0.0436065
318987, 0, 0.0313665
0, 88308.3, -0.016409
0, 0, 0.0212156
0, 0, -0.070028
0, 0, -0.0132494
0, 0, 0.0143277
0, 0, 0.0139466
0, 172970, -0.0659677
0, 0, 0.00480253
0, 0, 0.126852
0, 0, 0.0574488
257152, 0, 0.0182509
82955.4, 0, 0.000392231
0, 0, -0.0237231
207360, 0, 0.0126887
0, 0, -0.0342333
0, 0, -0.0290416
0, 383184, -0.0344388
0, 253682, -0.0254274
0, 0, -0.016558
159528, 0, 0.00751791
0, 0, -0.0188761
0, 0, -0.00110472
0, 0, 0.0230012
0, 0, -0.005236
103649, 0, 0.00600268
0, 0, -0.058976
0, 0, -0.0377518
0, 45736.3, -0.013404
0, 0, -0.00860718
47414.2, 0, -0.00419427
0, 500171, -0.0422234
0, 0, 0.00406223
0, 413275, -0.0413541
0, 0, -0.0301965
0, 0, -0.03411
0, 78944.6, -0.0122843
0, 0, -0.00184158
0, 0, 0.0494428
29868.6, 0, 0.0040548
0, 0, -0.0179909
226318, 0, 0.0187779
0, 0, -0.0225113
0, 0, -0.0570433
0, 0, 0.0226173
0, 0, -0.00962623
0, 0, 0.0195017
0, 0, 0.0078577
79208.8, 0, -0.00109973
0, 0, 0.0311879
0, 0, -0.0261356
0, 0, 0.0772281
8606.92, 0, -0.00722438
0, 0, -0.0306203
0, 0, 0.041061
0, 89878.4, -0.0173523
0, 185275, -0.0181613
0, 9237.16, -0.00822009
0, 92848.2, -0.0155905
144427, 0, 0.00535791
0, 121597, -0.0178022
0, 121813, -0.0151471
0, 0, 0.0611506
0, 60976.1, -0.0120612
0, 0, 0.0348383
0, 0, 0.062203
4211.87, 0, -0.00832677
5899.02, 0, -0.00710503
0, 0, -0.0371042
0, 0, -0.0202626
0, 31472.9, -0.0109653
91510, 0, -7.41376e-06
120180, 0, 0.0194272
82321.7, 0, 0.00388951
0, 276494, -0.0263339
0, 0, 0.0311085
0, 0, 0.0483339
0, 0, 0.000346718
0, 0, 0.0028937
56606.7, 0, -0.00266488
0, 0, 0.0283898
0, 0, 0.0774345
87233.4, 0, 0.000679216
0, 0, -0.0130735
0, 0, 0.00388768
0, 0, -0.0103944
0, 0, 0.0062742
162043, 0, 0.0125169
233914, 0, 0.0182488
206841, 0, 0.0125325
0, 217092, -0.0375535
22590.4, 0, -0.00401293
0, 0, -0.0339241
0, 0, 0.0634627
240674, 0, 0.0169022
0, 0, 0.00612205
0, 24046, -0.00759391
0, 0, -0.0335475
0, 0, -0.0201959
0, 0, 0.00958747
139550, 0, 0.00502155
0, 0, -0.0139999
0, 0, 0.00459037
0, 0, 0.0582604
0, 0, -0.0182013
0, 0, 0.0224618
0, 0, 0.0333969
0, 0, -0.00765207
0, 0, -0.0301561
0, 0, -0.0236354
0, 32246.2, -0.0184932
0, 114581, -0.0160855
0, 0, 0.0145357
0, 0, 0.0255673
0, 0, 0.00277087
121562, 0, 0.00343807
0, 273563, -0.0245194
79128.9, 0, 0.0581737
104556, 0, 0.00142866
0, 0, 0.0241735
0, 0, -0.0280973
0, 0, -0.0360113
0, 0, 0.00654336
0, 0, -0.0280733
0, 0, -0.0159891
0, 86871.8, -0.0133571
0, 0, -0.00560562
0, 0, -0.000524927
0, 0, -0.0130687
0, 58437.3, -0.011439
0, 0, 0.014352
0, 0, 0.00609405
0, 0, -0.0135672
0, 0, 0.00499226
0, 27845.1, -0.0117476
0, 0, -0.000995584
0, 32682.9, -0.0111995
61629, 0, -0.00306648
67643.6, 0, -0.000952464
0, 0, -0.0276619
0, 0, 0.0202542
0, 0, 0.011652
0, 0, -0.0343595
0, 0, -0.0216777
0, 0, -0.0250168
0, 0, -0.013665
10153.3, 0, -0.00756886
0, 25073.3, -0.0109552
0, 595597, -0.0573658
0, 0, 0.00972319
67522.1, 0, -0.00228165
0, 0, 0.0124302
0, 0, -0.0462736
0, 0, 0.00890081
0, 0, -0.00599771
0, 0, 0.00313774
129907, 0, 0.0342499
0, 6002.08, -0.00749687
0, 0, 0.00407425
0, 0, -0.00678391
0, 0, -0.00610194
0, 0, 0.0229977
0, 13330.8, -0.00921982
55240.1, 0, -0.00133007
96959, 0, 0.00386063
173975, 0, 0.0281135
0, 0, 0.0372907
0, 0, 0.0545304
0, 0, 0.0333353
43064.8, 0, -0.00435359
0, 0, -0.0122388
0, 19577.2, -0.0623419
0, 0, 0.0123585
0, 0, -0.0112662
245276, 0, 0.0681649
0, 0, 0.012843
187236, 0, 0.00911436
0, 0, 0.0171316
0, 0, 0.00278373
0, 0, 0.0172925
0, 0, 0.0212135
0, 0, 0.0338478
0, 0, 0.0108107
18657.5, 0, -0.00467117
164056, 0, 0.00676953
66928.2, 0, -0.00209184
0, 0, 0.033774
0, 0, 0.0547486
0, 0, 0.0491843
0, 0, -0.00349341
0, 0, -0.0157552
0, 366074, -0.0297841
115550, 0, 0.00244542
0, 0, -0.0151433
96857.4, 0, 0.00219046
0, 0, 0.048199
0, 0, -0.00918424
0, 0, -0.0217902
0, 0, 0.050038
217565, 0, 0.0135507
0, 0, -0.0139625
0, 0, 0.00145271
0, 36885.7, -0.0106396
0, 0, -0.00452553
0, 0, 0.0435882
0, 0, -0.0276167
0, 0, -0.0510327
0, 0, -0.00940419
0, 0, -0.0111441
0, 0, -0.0379373
0, 232624, -0.0315878
0, 0, -0.0195386
0, 0, -0.0262617
0, 0, -0.00104116
0, 250942, -0.0236513
0, 0, 0.0131657
0, 0, 0.0105323
263419, 0, 0.0239968
0, 0, -0.0114328
0, 0, 0.0160969
0, 0, 0.0167193
0, 0, -0.0176829
0, 0, 0.0169306
22649.7, 0, 0.00673144
0, 0, 0.0162848
0, 316092, -0.0322753
0, 0, -0.0238243
0, 0, 0.010619
0, 0, 0.00915646
0, 0, 0.0233788
273241, 0, 0.0372715
0, 0, 0.0378141
0, 0, 0.000960721
0, 0, -0.00218784
0, 130175, -0.0315825
122996, 0, 0.00310092
188667, 0, 0.00907246
0, 512110, -0.0474031
0, 458213, -0.0379262
0, 0, -0.0151633
0, 0, -0.00257675
0, 0, 0.00914206
0, 0, -0.0126818
243997, 0, 0.0267769
0, 0, -0.00366753
12956.5, 0, -0.0011446
0, 0, 0.0499791
0, 0, 0.0127324
0, 92642.2, -0.0190915
0, 365032, -0.0325624
90157.7, 0, 0.00512564
0, 0, 0.00242605
10847.4, 0, -0.00638312
0, 0, 0.0178964
110986, 0, 0.0247279
173834, 0, 0.0080356
0, 0, -0.00232605
0, 0, -0.0309245
0, 0, -0.00343032
0, 0, 0.00992073
79716.2, 0, -0.000588133
0, 0, 0.0431091
197607, 0, 0.0120528
0, 0, -0.0172856
0, 97686.3, -0.0143812
0, 0, 0.00297389
0, 0, -0.00499033
0, 0, 0.0301045
0, 0, -0.0301712
0, 0, 0.0252307
0, 0, -0.0095195
0, 0, 0.0502758
130629, 0, 0.00617805
0, 0, -0.0151865
5472.88, 0, -0.00703281
0, 90752.6, -0.016568
0, 0, -0.0216441
0, 0, 0.0160745
112134, 0, 0.00192559
0, 0, -0.00351505
0, 0, -0.0254812
259325, 0, 0.0238167
0, 0, 0.0388849
0, 328903, -0.0306835
174723, 0, 0.0242019
0, 0, 0.0161609
108151, 0, 0.00691711
212035, 0, 0.0287155
0, 0, 0.0080827
0, 23456.3, -0.0100363
0, 25808.7, -0.00883697
0, 0, -0.0113463
225332, 0, 0.0222946
0, 52296.8, -0.0120101
0, 0, -0.0279537
26118, 0, -0.00606386
0, 0, -0.0143858
0, 18806, -0.00795414
0, 0, -0.0138889
0, 156245, -0.0188136
66310.9, 0, -0.000929925
0, 0, 0.0974702
0, 0, -0.0159214
0, 0, 0.0352552
0, 0, -0.00920872
181980, 0, 0.0117481
0, 0, -0.00281196
0, 0, 0.0809461
215821, 0, 0.0314018
0, 82859.4, -0.0300166
0, 0, 0.00676815
0, 53749.8, -0.0139176
0, 0, 0.0135523
0, 34063.3, -0.00956844
0, 0, -0.0149573
55524.3, 0, -0.00317511
167555, 0, 0.0125016
0, 0, 0.0424513
118429, 0, 0.00267287
0, 49894.7, -0.0123423
0, 0, -0.0109379
0, 0, -0.00463071
0, 0, -0.00595263
0, 124101, -0.0160118
0, 0, -0.0182909
0, 0, 0.0521275
0, 77862.5, -0.0115599
0, 0, 0.0310252
0, 180317, -0.0169965
0, 0, 0.0363654
0, 0, -0.0110431
0, 340391, -0.0278414
0, 0, 0.0507336
0, 32467.1, -0.0112361
0, 29045.6, -0.00887604
0, 0, -0.00778096
0, 0, -0.0147202
0, 0, 0.0220875
0, 0, -0.0219449
0, 0, -0.00874655
0, 0, 9.39875e-05
0, 0, 0.00131501
0, 0, -0.00933747
0, 0, -0.012897
0, 0, -0.0102471
91385.2, 0, -0.000443239
0, 11890.8, -0.00807511
0, 24919, -0.00872234
0, 0, -0.01074
0, 21019.5, -0.00841607
9840.52, 0, 0.010272
0, 10503.8, -0.00630636
84281, 0, 0.0052023
71747.4, 0, -0.000429353
0, 0, 0.018733
0, 0, -0.0191622
202163, 0, 0.0114269
0, 0, -0.00552999
18426.6, 0, 0.0633413
76848.3, 0, 0.0303352
0, 0, -0.00174459
0, 138000, -0.0184715
20119.8, 0, 0.024534
306250, 0, 0.0274396
0, 0, 0.0163511
0, 102354, -0.0174211
0, 447476, -0.0309929
48696, 0, 0.0221246
0, 197.795, -0.0069431
0, 0, 0.00620465
0, 0, -0.0164403
0, 0, 0.0458887
0, 0, -0.0289748
0, 0, 0.00754213
0, 0, -0.0295342
0, 0, -0.0737413
0, 0, 0.00988603
0, 0, 0.0183326
0, 0, -0.0216701
0, 0, -0.0114379
0, 0, 0.0225431
0, 0, -0.0179853
0, 0, -0.00863251
0, 0, 0.0303332
0, 285144, -0.0322774
263992, 0, 0.0192857
0, 0, 0.0223788
0, 0, 0.0285538
0, 0, -0.0188803
0, 0, -0.00514486
0, 0, 0.0263849
0, 0, 0.00145216
0, 0, 0.00940354
306850, 0, 0.0268912
0, 0, -0.00265993
0, 0, 0.00198802
0, 0, -0.0564148
0, 0, -0.00710484
0, 0, 0.0120102
0, 0, 0.00459409
63136.5, 0, -0.00226428
0, 0, -0.0233915
0, 200728, -0.0272418
6301.42, 0, -0.00814815
0, 0, 0.0114704
0, 0, -0.00273131
0, 0, 0.0330903
99871.4, 0, 0.00662504
0, 0, -0.0258588
0, 0, 0.000679794
0, 9712.04, -0.00817783
42597.5, 0, -0.0045672
0, 0, -0.00107933
0, 0, 0.00409224
0, 0, 0.0377504
276625, 0, 0.0279053
0, 0, -0.0352553
0, 0, -0.0204677
0, 0, -0.0284475
0, 0, -0.0188635
0, 0, 0.0184379
0, 0, 0.0446656
0, 38770.1, -0.0115147
0, 0, 0.017466
0, 0, 0.000878507
64858, 0, -0.00213404
150726, 0, 0.00584131
0, 0, -0.0581376
0, 0, 0.0242653
0, 0, 0.0568642
40199.8, 0, -0.00438301
54697.7, 0, 0.00212858
0, 0, 0.00577364
0, 0, 0.0139581
0, 0, -0.00300331
0, 0, -0.0273535
0, 0, -0.0117873
259167, 0, 0.0299484
0, 0, 0.00580733
0, 54265.8, -0.0117498
0, 0, 0.0168311
0, 0, -0.0192325
0, 0, 0.0327643
0, 302582, -0.0273228
82611.2, 0, 0.0327544
0, 98383, -0.0168852
0, 0, 0.0202682
0, 0, -0.0243878
0, 0, -0.0339314
45110, 0, 0.000739031
87145.3, 0, 0.0134157
44177.7, 0, -0.00470746
0, 0, -0.0643382
0, 0, 0.0804719
0, 0, -0.0127494
0, 0, -0.0460602
220770, 0, 0.0165576
136576, 0, 0.0312485
0, 11795.1, -0.00485004
0, 0, -0.0146839
0, 0, 0.0280643
30519, 0, 0.00083504
0, 0, 0.00248139
0, 0, 0.0397941
0, 54186, -0.00936303
0, 781150, -0.0449873
0, 46822.3, -0.0418569
34437.4, 0, -0.00591941
0, 0, 0.0655755
0, 0, 0.0132616
0, 0, -0.0512427
0, 0, 0.0185167
0, 0, 0.0289415
0, 0, -0.0203044
0, 0, 0.000622374
0, 0, 0.0167336
6142.82, 0, -0.0073289
0, 0, 0.0390546
0, 0, -0.0787886
157077, 0, 0.00644029
0, 0, 0.00913197
78853.1, 0, 0.0290522
0, 0, 0.0020915
53238.1, 0, 0.0168085
0, 0, -0.0273109
0, 158141, -0.0223011
0, 0, -0.0478641
0, 0, -0.0189679
0, 0, -0.00891762
0, 0, -0.00940425
0, 0, -0.0194247
238377, 0, 0.0258175
0, 0, 0.0308252
0, 0, 0.00785321
0, 0, 0.0286566
0, 0, -0.0101769
0, 0, 0.0193483
0, 0, -0.0102737
120269, 0, 0.00714345
0, 144281, -0.0204716
0, 0, 0.0207803
130148, 0, 0.0298676
255301, 0, 0.0176384
0, 0, 0.0171741
100834, 0, 0.00147536
194337, 0, 0.0102352
0, 149648, -0.0187036
0, 0, -0.0118224
0, 0, -0.0685915
0, 0, -0.00647817
0, 0, 0.0235244
138490, 0, 0.0192037
0, 0, 0.00634213
0, 0, 0.0298407
0, 0, -0.0519334
0, 0, 0.00504388
0, 0, -0.0258512
0, 147865, -0.020648
0, 0, 0.0140145
0, 0, 0.00947882
0, 180688, -0.0177933
0, 0, 0.0237258
0, 0, 0.00771222
0, 9541.37, -0.00158732
0, 0, 0.011272
0, 0, -0.00585919
0, 0, 0.0050679
33255, 0, -0.00341511
0, 139141, -0.0239288
0, 0, 0.00112816
0, 0, 0.0482021
61635.1, 0, -0.00284613
0, 146492, -0.0189527
0, 0, 0.0444338
0, 0, -0.0172568
125720, 0, 0.0291595
89374, 0, -0.00083369
110099, 0, 0.0272763
0, 0, -0.00745766
0, 0, 0.0400233
0, 0, -0.0185925
0, 142611, -0.016091
0, 0, -0.0149365
0, 0, -0.0136665
0, 0, -0.000306701
0, 0, -0.0210896
0, 0, -0.0137176
0, 0, -0.0188843
58046.5, 0, 0.0377825
0, 0, -0.0285985
198236, 0, 0.0105927
0, 159662, -0.0173043
99032, 0, 0.000576292
62934.6, 0, -0.00175796
0, 0, 0.00843449
262144, 0, 0.0393905
0, 0, -0.0148577
0, 71697.3, -0.0135897
206392, 0, 0.0124158
177530, 0, 0.0083489
0, 0, -0.0494617
0, 0, 0.0145704
0, 139291, -0.0209159
0, 0, -0.015039
0, 0, 0.0088644
0, 0, -0.0916663
0, 0, 0.0461977
0, 0, -0.0321839
92632.6, 0, -0.000176143
0, 624309, -0.0408583
0, 0, -0.0212407
0, 259361, -0.0281376
0, 86156.5, -0.0120342
0, 0, -0.0125986
35138.2, 0, 0.00819533
0, 0, 0.00355604
0, 0, 0.0185236
11237.6, 0, -0.00591648
0, 0, -0.0240359
0, 0, 0.0132669
0, 0, -0.0276985
0, 0, 0.0310479
0, 0, 0.00321392
0, 0, 0.0386363
0, 0, 0.0891653
0, 0, -0.0560614
0, 0, 0.0285806
82761.6, 0, 0.0138412
0, 0, -0.00197727
0, 0, -0.00339908
0, 0, -0.0504548
0, 239471, -0.032142
111202, 0, 0.00604799
0, 0, 0.00262527
0, 0, 0.00240717
155856, 0, 0.00713993
0, 0, -1.86571e-05
40111.2, 0, 0.0218274
0, 46742, -0.0095737
238167, 0, 0.0187656
0, 452898, -0.0320058
0, 0, -0.0123606
0, 0, -0.0152295
0, 0, -0.0287069
72595.9, 0, 0.0386281
0, 0, -0.032447
0, 0, -0.0261264
35765, 0, -0.00542418
132981, 0, 0.00415727
0, 0, 0.00096789
0, 187982, -0.0180912
55952.3, 0, 0.0262668
0, 0, 0.0307591
0, 139487, -0.0204439
0, 0, 0.0234479
0, 0, 0.0150952
0, 0, -0.0169499
147013, 0, 0.00836395
0, 0, 0.000266394
0, 0, 0.0209331
0, 0, 0.00824916
0, 0, -0.00386441
0, 0, 0.0256272
0, 0, 0.0297541
208229, 0, 0.0117273
0, 50701.8, -0.013014
0, 0, -0.0290204
0, 0, -0.00515318
0, 0, -0.0531208
0, 0, -0.0120509
106907, 0, 0.00355548
0, 0, -0.0303011
0, 0, -0.0167646
0, 0, -0.00480048
0, 181472, -0.0250422
0, 0, 0.00755812
0, 0, -0.0172872
0, 35793.5, -0.0115757
0, 204703, -0.0241712
0, 0, 0.068113
0, 0, -0.047139
0, 259197, -0.034109
0, 0, -0.0129156
0, 0, -0.0115675
0, 0, 0.00930003
0, 0, -0.0494549
0, 0, 0.054443
0, 0, -0.016188
0, 0, -0.00183444
0, 0, -0.00318784
0, 0, 0.0440518
0, 0, 0.0126037
0, 0, 0.0154793
0, 0, -0.0689385
0, 221052, -0.0194635
0, 0, -0.0321112
0, 36959.6, -0.0103663
0, 0, 0.0568553
0, 117483, -0.0199396
0, 0, -0.00184526
0, 0, 0.00409158
0, 44312.2, -0.00999059
0, 177799, -0.0182493
0, 58781.3, -0.0195934
0, 0, -0.0118133
0, 0, -0.0217373
100018, 0, 0.00928698
0, 0, -0.0040507
0, 0, 0.00214663
183423, 0, 0.0133649
0, 0, 0.00988422
69588.4, 0, 5.51901e-05
0, 0, -0.0419843
0, 0, 0.0116751
0, 0, 0.00545926
0, 52759.2, -0.0122795
0, 266235, -0.0386971
0, 0, -0.00704952
155914, 0, 0.00810918
0, 27109.2, -0.00759364
0, 0, -0.0110338
0, 0, 0.00649563
88878.9, 0, 0.00112661
0, 0, 0.00281583
0, 0, 0.000456331
5896.15, 0, 0.00787548
0, 0, 0.00525085
0, 0, 0.00648524
0, 0, -0.0164831
0, 283112, -0.0419464
0, 0, 0.00108803
138764, 0, 0.00466852
0, 555413, -0.0420387
3957.85, 0, -0.00728077
0, 21666.7, -0.0142495
0, 1.08227e+06, -0.10295
0, 417612, -0.0349984
142211, 0, 0.0282545
0, 0, 0.00711232
0, 0, 0.0349533
0, 0, -0.0674501
0, 131992, -0.0158725
0, 0, 0.0380412
0, 0, 0.0269413
120215, 0, 0.00254295
85015.1, 0, -0.000324468
158674, 0, 0.0209539
224095, 0, 0.0195375
0, 0, 0.00808426
0, 0, -0.0516122
0, 0, 0.00130642
0, 0, 0.0368121
0, 0, 0.0266726
74311.5, 0, 0.00182626
0, 105839, -0.0139437
0, 0, 0.00118297
0, 0, -0.0144271
0, 0, -0.0109324
0, 0, 0.00769354
92695.4, 0, 0.0051361
0, 0, -0.00357977
0, 0, 0.0459756
71883.6, 0, -0.00195692
0, 51277.2, -0.0113363
176825, 0, 0.00871187
0, 0, -0.00411908
0, 2209.07, 0.00446468
0, 0, 0.0195435
0, 0, -0.00941163
34462.4, 0, 0.00152833
0, 0, -0.00127641
0, 0, -0.0177391
164285, 0, 0.00718182
0, 125648, -0.0182454
0, 0, -0.0130186
0, 0, -0.0380173
0, 31441.5, -0.0108779
204174, 0, 0.0134732
0, 0, 0.0182244
0, 0, 0.0556525
115973, 0, 0.0271827
0, 0, 0.026757
0, 60855.6, -0.017441
0, 0, 0.00276746
0, 80588.3, -0.0145021
0, 36849.8, -0.00899821
0, 301136, -0.0838751
0, 0, -0.00615826
0, 0, -0.0227681
0, 0, 0.0793246
0, 0, -0.0045983
0, 83909.5, -0.011105
82337.5, 0, 0.0187513
81407.1, 0, 0.00890616
104446, 0, 0.00614175
0, 0, 0.0387362
0, 26178.3, -0.00476806
0, 0, -0.020645
47364.5, 0, 0.00946524
0, 0, -0.00873335
0, 0, -0.0734337
0, 0, 0.00985879
0, 0, 0.0121747
0, 0, -0.0542408
0, 0, 0.0514863
0, 0, -0.0106454
0, 0, 0.0124489
